STATEID	STATE	NUMREC	TOTBEG	ENNOINC	ENINC	OTHEN	ENUNK	TOTEN	EXCOM	EXINCNEW	EXINCURR	EXTREAT	EXINCOTH	EXINCUNK	EXABSND	EXWRNT	EXTRANS	EXDTH	EXOTHCOM	EXUNSAT	EXOTH	EXUNK	TOTEX	TOTEND	INORCASE	MALE	FEML	GENDUNK	TOTGEND	WHITE	BLACK	HISP	AMINALK	ASIAN	HAWPAC	TWORACE	ADDRACE	UNKRACE	TOTRACE	FELONY	MISD	OTHSROFF	SROFFUNK	TOTSROFF	DMVIOL	SXASLT	OTHVIOL	PROPERTY	DRUG	DUI	TRAF	OTHOFF	OFFUNK	TOTOFF	OUTST	OUTSTNUM	OUTSTIN	ANST	ANSTNUM	REPTPREV	HLDFAC	PAROLE	JAIL	PRISON	CBCF	ICE	DIRECT	SPLIT	SPNDEXC	SPNDIMP	OTHSUP	SUPUNK	TOTSUP	ACTIVE	RESTX	FINONLY	INACTIVE	ABSND	WRNT	OUTJURS	OTHSTAT	STATUNK	TOTSTAT	GPS	GPSNUM	GPSSXNUM	IMPEN	IMPEX	UNKEN	UNKEX	UNKINCASE	UNKGEND	UNKRACE2	UNKSROFF	UNKSROFF2	UNKSUP	UNKSTAT	INDS	CASES	OUTSTINCL	OUTSTEXCL	ESTOTBEG	ESENNOINC	ESENINC	ESOTHEN	ESENUNK	ESTOTEN	ESEXCOM	ESEXINCNEW	ESEXINCURR	ESEXTREAT	ESEXINCOTH	ESEXINCUNK	ESEXABSND	ESEXWRNT	ESEXTRANS	ESEXDTH	ESEXOTHCOM	ESEXUNSAT	ESEXOTH	ESEXUNK	ESTOTEX	ESTOTEND	ESMALE	ESFEML	ESGENDUNK	ESTOTGEND	ESWHITE	ESBLACK	ESHISP	ESAMINALK	ESASIAN	ESHAWPAC	ESTWORACE	ESADDRACE	ESUNKRACE	ESTOTRACE	ESFELONY	ESMISD	ESOTHSROFF	ESSROFFUNK	ESTOTSROFF	ESDMVIOL	ESSXASLT	ESOTHVIOL	ESPROPERTY	ESDRUG	ESDUI	ESTRAF	ESOTHOFF	ESOFFUNK	ESTOTOFF	ESOUTSTNUM	ESANSTNUM	ESPAROLE	ESJAIL	ESPRISON	ESCBCF	ESICE	ESDIRECT	ESSPLIT	ESSPNDEXC	ESSPNDIMP	ESOTHSUP	ESSUPUNK	ESTOTSUP	ESACTIVE	ESRESTX	ESFINONLY	ESINACTIVE	ESABSND	ESWRNT	ESOUTJURS	ESOTHSTAT	ESSTATUNK	ESTOTSTAT	ESGPSNUM	ESGPSSXNUM	SUPVRATE
30	MT	4	8667	1712	1002	0	1060	3774	1549	231	852	5	10	0	53	45	0	74	113	41	2	1060	4035	8610	3	6475	2127	8	8610	6529	174	0	1093	43	0	0	0	771	8610	7891	702	17	0	8610	261	580	1042	1902	2088	1028	8	1031	670	8610	1	745	1	1	6	1	1	-9	329	215	11	-9	4458	3403	0	0	0	749	8610	6796	15	10	0	273	57	747	215	497	8610	1	33	4	4000	4000	0	0	0	0	0	0	0	0	0	8312	298	745	0	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	2	0	0	1063
31	NE	1	12612	9028	-8	0	0	9028	6458	1510	3	-8	12	-8	-8	-8	-8	45	-8	863	123	0	9014	12626	1	9091	3535	0	12626	9470	1326	1389	341	100	-8	-8	0	0	12626	3914	8712	0	0	12626	631	228	818	1695	1580	4845	996	1815	18	12626	1	422	1	1	602	2	-9	-9	-9	-9	-9	-9	12626	-8	-8	-8	0	0	12626	11800	-8	-9	0	130	274	422	0	0	12626	2	-8	-8	9000	9000	0	0	0	0	0	0	0	0	0	12626	0	422	0	2	2	0	0	0	2	2	2	2	0	2	0	0	0	0	2	0	2	2	0	2	2	2	2	0	2	2	2	2	2	2	0	0	0	0	2	2	2	0	0	2	1	1	1	1	1	1	1	1	1	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	2	2	2	2	0	0	2	0	0	882
32	NV	1	12027	-9	-9	0	5169	5169	2172	-9	-9	-9	0	0	14	-9	-9	28	-8	1258	0	0	3472	13724	1	10350	3374	0	13724	-9	-9	-9	-9	-9	-9	-9	0	13724	13724	10999	2725	0	0	13724	-9	-9	-9	-9	-9	-9	-9	0	13724	13724	1	1890	1	2	-8	2	1	-9	-9	-9	-9	-9	-8	-8	13724	-8	0	0	13724	9613	-8	-8	-8	-8	2696	1415	0	0	13724	2	-8	-8	5200	3500	0	0	0	0	0	0	0	0	0	13724	0	1890	0	2	0	0	0	1	1	1	0	0	0	2	2	1	0	0	1	0	1	2	2	1	2	1	1	0	2	0	0	0	0	0	0	0	0	2	2	1	1	0	0	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	2	2	0	0	2	0	0	612
33	NH	1	3920	2496	89	0	0	2585	2436	0	192	0	0	0	0	0	0	16	0	0	0	0	2644	3861	1	2803	1056	2	3861	3545	124	91	5	19	0	0	21	56	3861	2448	1400	7	6	3861	0	49	778	1309	1279	0	0	446	0	3861	1	174	1	1	10	2	2	-8	-8	-8	-8	-8	3861	0	0	0	0	0	3861	3687	0	0	0	0	0	174	0	0	3861	2	-8	-8	2600	2600	0	0	0	0	0	0	0	0	0	3861	0	174	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	361
34	NJ	1	137124	-9	-9	0	27372	27372	-9	-9	-9	-9	-9	-9	2	-9	-9	15	-9	-9	-9	28342	28359	136137	1	102870	32889	378	136137	59997	46515	13301	108	1949	-9	0	1	14266	136137	56471	78375	0	1291	136137	234	947	11538	33754	46310	5427	1205	35529	1193	136137	1	2952	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	0	136137	136137	95247	-9	32480	-9	196	-8	2952	5262	0	136137	2	-8	-8	27400	28400	0	0	0	0	0	0	0	0	0	136137	0	2952	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	1	1	0	1	0	0	1949
35	NM	2	15588	6489	136	0	0	6625	5668	-9	-9	-9	-9	5	-9	-9	37	93	5	1166	21	0	6995	15048	1	11037	3961	50	15048	4583	760	7389	1185	49	18	7	0	1057	15048	10743	4071	0	234	15048	4027	469	57	3002	2839	3092	95	1233	234	15048	1	354	1	-9	-9	1	1	2545	2728	4127	516	-8	9321	1927	99	0	0	3701	15048	11198	-9	-9	3496	-9	-9	354	0	0	15048	1	152	43	8200	8700	0	0	0	0	0	0	0	0	0	15048	0	354	0	2	2	2	0	2	2	2	0	0	0	0	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	0	0	2	0	2	2	0	0	946
36	NY	1	105458	19790	5568	-9	512	25870	17917	-9	-9	-9	-9	-9	-9	-9	-9	466	-9	-9	-9	11949	30332	100996	1	78186	22002	808	100996	46201	28674	20229	429	1205	0	0	1340	2918	100996	49558	47331	110	3997	100996	-9	4308	15488	20926	15998	22696	2311	15306	3963	100996	1	1754	1	2	-8	1	-9	-9	-9	-9	-9	-9	62820	25137	0	4599	-9	8440	100996	84477	-9	-9	-9	-9	14765	1754	0	0	100996	1	528	-9	25900	30300	0	0	0	0	0	0	0	0	0	100996	0	1754	0	2	2	2	0	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	2	2	2	0	0	0	0	2	2	2	2	2	0	0	646
37	NC	1	90918	50741	121	0	0	50862	19567	3063	5311	-8	-8	-8	8989	-8	-8	626	8768	7150	-8	0	53474	85634	1	62837	22797	0	85634	42041	37720	3257	1795	289	61	-8	0	471	85634	37615	47856	0	163	85634	2403	1999	9023	27849	19985	14422	4663	2464	2826	85634	1	957	1	2	-8	-9	1	54	-9	-9	-9	-9	-8	-9	0	-8	0	85634	85634	72768	7825	-9	-9	4084	-9	957	0	0	85634	1	1658	233	50900	53500	0	0	0	0	0	0	0	0	0	85634	0	957	0	2	2	2	0	0	2	2	2	2	0	0	0	2	0	0	2	2	2	0	0	2	2	2	2	0	2	2	2	2	2	2	2	0	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	0	0	0	0	0	2	0	2	2	2	2	2	0	0	2	0	2	0	2	2	0	0	1098
38	ND	1	5647	4364	-9	0	0	4364	1909	601	921	-9	-9	-9	220	0	0	41	-9	-9	-9	16	3708	6303	1	4665	1638	0	6303	4554	420	255	1048	26	-9	-9	0	0	6303	5630	455	218	0	6303	212	373	893	1477	2418	455	37	388	50	6303	1	653	1	2	-8	2	1	-9	-9	-9	-9	-9	0	0	5207	1096	0	0	6303	5650	-9	-9	-9	-9	-9	653	0	0	6303	1	75	65	4400	3700	0	0	0	0	0	0	0	0	0	6303	0	653	0	2	2	0	0	0	2	2	2	2	0	0	0	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	0	0	2	0	0	2	0	0	1069
39	OH	185	241080	44688	12840	7309	58556	123393	51976	3331	9923	824	1041	117	5641	3061	1618	733	1971	5484	4839	32322	122881	243710	3	108450	44348	90912	243710	67808	35590	2367	66	224	5	893	289	136468	243710	50201	102945	1872	88692	243710	10801	3739	6268	15921	13973	11104	7099	5635	169170	243710	1	3170	3	1	73	1	1	265	960	242	1710	7	58495	7036	11993	1238	913	164035	243710	83862	2183	998	10959	3524	23658	4114	1448	112964	243710	1	1712	37	137800	136700	0	0	25746	0	0	0	0	0	0	143365	74599	3089	11	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	2706
40	OK	3	28568	6874	3621	0	2139	12634	7297	560	703	0	0	0	0	0	0	132	0	136	0	1093	9921	31281	3	15939	4904	10438	31281	12184	4078	1669	1877	87	18	-9	62	11306	31281	0	10438	0	20843	31281	521	1630	3209	2943	7765	1200	268	3307	10438	31281	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	2031	4461	12389	3385	608	8407	31281	2031	0	0	0	0	0	1150	0	28100	31281	1	-9	-9	12600	9900	0	0	0	0	0	0	0	0	0	20843	10438	0	0	2	2	2	0	0	2	2	2	2	0	0	0	0	0	0	2	0	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	0	0	2	0	2	2	0	0	1055
41	OR	1	37923	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	37923	1	29040	8883	0	37923	29671	2328	4646	559	626	-8	-8	0	93	37923	26018	10224	1681	0	37923	1094	1737	5826	6696	11003	4790	-8	6777	0	37923	1	962	1	2	-8	1	1	445	-9	-9	-9	-9	-9	-9	-9	-9	0	37923	37923	-9	-9	-9	-9	-9	-9	-9	-9	37923	37923	2	-8	-8	14800	14800	0	0	0	0	0	0	0	0	0	37923	0	962	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1189
42	PA	2	176737	105149	0	1528	0	106677	75261	11150	3512	0	0	0	1150	28	0	1120	301	565	6459	0	99546	183868	1	135042	48826	0	183868	105834	60977	12800	128	1223	22	194	597	2093	183868	65240	110177	8280	171	183868	-9	4501	22379	40445	38897	34389	85	42172	1000	183868	1	38	1	1	-9	2	1	-9	800	29	2	5	5920	0	0	0	0	177948	183868	152308	0	0	18188	13334	0	38	0	0	183868	1	-9	-9	106700	99500	0	0	0	0	0	0	0	0	0	183868	0	38	0	3	3	2	2	2	3	3	3	3	2	2	2	3	2	2	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	3	3	2	3	3	3	2	0	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	3	3	2	2	3	3	3	0	0	1814
44	RI	1	23595	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	23920	1	20137	3754	29	23920	12779	4894	4974	153	265	-9	-9	238	617	23920	18363	4638	919	0	23920	2471	1161	3233	2396	5727	484	517	7931	0	23920	1	900	1	2	-8	2	1	-8	-8	2262	-8	-8	-9	-9	-9	-9	0	23920	23920	12576	-9	-9	7049	-9	2975	925	395	0	23920	1	-9	-9	4600	4300	0	0	0	0	0	0	0	0	0	23920	0	900	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	2	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	2822
45	SC	1	34753	11682	1923	0	0	13605	11207	487	2499	0	0	0	0	0	0	230	0	0	92	0	14515	33843	1	26177	7666	0	33843	16386	16768	507	50	51	0	0	81	0	33843	23472	10262	0	109	33843	882	423	937	17219	3040	0	0	11342	0	33843	1	1028	1	2	-8	2	1	206	-8	-8	-8	-8	0	6225	27031	587	0	0	33843	24199	0	0	3346	5234	36	1028	0	0	33843	1	265	158	13600	14500	0	0	0	0	0	0	0	0	0	33843	0	1028	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	883
46	SD	1	6648	-9	-9	-9	3626	3626	1803	0	0	0	0	632	0	0	0	0	0	137	0	584	3156	7118	1	-9	-9	7118	7118	-9	-9	-9	-9	-9	-9	-9	-9	7118	7118	5691	1427	0	0	7118	-9	-9	-9	-9	-9	-9	-9	-9	7118	7118	1	560	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	7118	7118	6558	0	0	0	0	0	560	0	0	7118	2	-8	-8	3600	3200	0	0	0	0	0	0	0	0	0	7118	0	560	0	1	0	0	0	1	1	1	2	2	2	2	1	2	2	2	2	2	1	2	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	2	2	1	0	0	0	0	0	0	0	0	1	1	1	0	2	2	2	2	2	0	0	0	0	0	1	1	1	2	2	2	2	2	1	2	2	1	0	0	1096
47	TN	3	64223	17522	4509	324	0	22355	15905	3195	4104	0	11	0	355	0	0	423	256	0	4	0	24253	62325	3	45736	16589	0	62325	38830	21234	1829	80	325	3	10	10	4	62325	58096	4229	0	0	62325	987	815	4598	10580	12348	1769	446	3154	27628	62325	1	2158	1	1	3483	1	1	100	2461	406	-9	114	38833	2232	2428	10851	7941	40	62325	46692	765	0	0	7124	5190	2542	0	12	62325	1	404	363	22400	24300	0	0	0	0	0	0	0	0	0	58096	4229	2158	0	3	3	3	2	2	3	3	3	3	2	2	2	3	2	2	2	2	2	2	2	2	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	2	3	2	2	3	2	3	2	3	3	3	3	3	2	2	3	3	2	2	2	2	2	2	2	2	3	0	0	1215
48	TX	1	388101	-9	-9	0	146787	146787	97311	-9	-9	-9	-8	45440	-9	-9	-9	1774	-8	-8	11426	0	155951	378937	1	276651	102216	70	378937	149977	75701	147635	831	3451	-9	-9	1272	70	378937	223850	155087	0	0	378937	21018	8833	36141	102928	91407	91091	-9	27449	70	378937	1	6787	1	1	4201	2	1	2001	3954	3962	3036	-9	-9	-9	-9	-9	0	378937	378937	262664	-9	-9	3290	56036	-9	6787	50160	0	378937	1	-9	-9	146800	156000	0	0	0	0	0	0	0	0	0	378937	0	6787	0	2	0	0	0	2	2	2	0	0	0	0	2	0	0	0	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	0	0	2	2	0	2	2	0	2	0	0	1853
49	UT	1	11805	3591	2006	0	0	5597	2219	325	317	0	0	0	10	856	0	89	17	1388	0	0	5221	12181	1	8960	3221	0	12181	8616	568	1255	367	113	189	0	0	1073	12181	9926	2241	0	14	12181	499	900	1379	3409	4173	831	260	702	28	12181	1	323	1	2	-8	1	1	-8	1722	49	93	13	2241	0	9926	0	0	14	12181	10038	154	0	0	1534	52	388	15	0	12181	1	-9	-9	5600	5200	0	0	0	0	0	0	0	0	0	12181	0	323	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	579
50	VT	1	5170	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	5170	1	3853	1314	3	5170	4631	210	13	32	40	0	0	0	244	5170	2192	2949	0	29	5170	533	491	1254	1154	420	997	321	0	0	5170	1	281	2	1	241	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	5170	5170	-9	-9	-9	-9	-9	-9	-9	0	5170	5170	1	50	15	3000	3000	0	0	0	0	0	0	0	0	0	5170	0	0	281	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	1021
51	VA	1	54966	18630	10761	0	0	29391	9552	-9	-9	-9	-9	7385	0	76	5732	549	5585	0	0	6	28885	55472	1	42187	13260	25	55472	30076	23983	1016	35	265	-8	-8	0	97	55472	55472	0	0	0	55472	-9	2491	10287	25444	14320	1645	563	35	687	55472	1	6110	2	2	-8	2	1	-9	-9	-9	515	-9	-9	-9	-9	-9	0	55472	55472	53810	0	0	0	1090	0	0	515	57	55472	1	339	229	29400	28900	0	0	0	0	0	0	0	0	0	55472	0	0	6110	2	2	2	2	2	2	2	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	849
53	WA	32	94069	3288	6274	8643	20401	38606	11378	865	986	2	554	14	7	718	17	175	1325	260	588	16272	33161	93535	3	42767	13260	37508	93535	25334	5454	3171	1622	1272	58	3	6775	49846	93535	14198	37792	292	41253	93535	1376	1478	3074	3362	5915	4961	1144	2315	69910	93535	1	185	3	1	192	1	1	82	1413	658	-9	27	14562	1700	6127	427	387	70332	93535	24470	6287	428	2766	5104	4848	187	2231	47214	93535	1	200	129	49800	49700	0	0	5907	0	0	0	0	0	0	53982	33646	183	2	3	3	3	2	3	3	3	3	3	2	2	2	2	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	2	2	3	3	3	3	3	2	3	3	3	2	3	3	3	3	3	2	3	3	0	0	1670
54	WV	1	7174	-9	-9	-9	-9	-9	-9	328	547	-9	-9	-9	94	-9	-9	-9	-9	-9	-9	0	969	7008	1	4895	2111	2	7008	6299	564	39	6	7	2	38	0	53	7008	4455	927	278	1348	7008	-9	615	-9	-9	-9	-9	-9	0	6393	7008	1	202	1	2	-8	2	1	-9	-9	168	-9	-9	4609	289	-9	-9	0	2110	7008	-9	-9	-9	-9	-9	-9	202	0	6806	7008	1	38	38	800	1000	0	0	0	0	0	0	0	0	0	7008	0	202	0	2	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	0	2	0	0	0	0	0	0	2	2	2	0	0	0	2	0	0	2	2	0	0	0	2	2	0	0	0	0	0	0	2	0	2	2	0	0	478
55	WI	1	45766	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	86	-9	-9	-9	0	86	46144	1	35093	11051	0	46144	32039	9058	2422	1931	0	0	0	555	139	46144	24177	21928	39	0	46144	333	2319	8753	12676	9265	4243	0	8555	0	46144	1	1416	1	2	-8	2	1	-9	-9	-8	-9	-9	-9	-9	-9	-9	0	46144	46144	38939	-9	-9	0	5789	-9	1416	0	0	46144	1	-9	-9	22700	22400	0	0	0	0	0	0	0	0	0	46144	0	1416	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	0	0	0	0	0	0	0	2	2	2	0	0	2	2	0	2	2	2	2	0	0	1028
56	WY	1	4994	2251	208	0	0	2459	1440	147	506	0	0	0	43	0	18	26	0	159	0	1	2340	5113	1	3647	1432	34	5113	4074	141	493	258	-9	-9	38	29	80	5113	3282	1796	0	35	5113	402	258	311	1004	1686	981	19	0	452	5113	1	537	1	2	-8	2	1	-8	-8	-8	93	-8	0	341	3802	830	0	140	5113	4150	0	0	0	86	340	537	0	0	5113	1	13	3	2500	2300	0	0	0	0	0	0	0	0	0	0	5113	537	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1142
