STATEID	STATE	NUMREC	TOTBEG	ENNOINC	ENINC	OTHEN	ENUNK	TOTEN	EXCOM	EXINCNEW	EXINCURR	EXTREAT	EXINCOTH	EXINCUNK	EXABSND	EXWRNT	EXTRANS	EXDTH	EXOTHCOM	EXUNSAT	EXOTH	EXUNK	TOTEX	TOTEND	INORCASE	MALE	FEML	GENDUNK	TOTGEND	WHITE	BLACK	HISP	AMINALK	ASIAN	HAWPAC	TWORACE	ADDRACE	UNKRACE	TOTRACE	FELONY	MISD	OTHSROFF	SROFFUNK	TOTSROFF	DMVIOL	SXASLT	OTHVIOL	PROPERTY	DRUG	DUI	TRAF	OTHOFF	OFFUNK	TOTOFF	OUTST	OUTSTNUM	OUTSTIN	ANST	ANSTNUM	REPTPREV	HLDFAC	PAROLE	JAIL	PRISON	CBCF	ICE	DIRECT	SPLIT	SPNDEXC	SPNDIMP	OTHSUP	SUPUNK	TOTSUP	ACTIVE	RESTX	FINONLY	INACTIVE	ABSND	WRNT	OUTJURS	OTHSTAT	STATUNK	TOTSTAT	GPS	GPSNUM	GPSSXNUM	IMPEN	IMPEX	UNKEN	UNKEX	UNKINCASE	UNKGEND	UNKRACE2	UNKSROFF	UNKSROFF2	UNKSUP	UNKSTAT	INDS	CASES	OUTSTINCL	OUTSTEXCL	ESTOTBEG	ESENNOINC	ESENINC	ESOTHEN	ESENUNK	ESTOTEN	ESEXCOM	ESEXINCNEW	ESEXINCURR	ESEXTREAT	ESEXINCOTH	ESEXINCUNK	ESEXABSND	ESEXWRNT	ESEXTRANS	ESEXDTH	ESEXOTHCOM	ESEXUNSAT	ESEXOTH	ESEXUNK	ESTOTEX	ESTOTEND	ESMALE	ESFEML	ESGENDUNK	ESTOTGEND	ESWHITE	ESBLACK	ESHISP	ESAMINALK	ESASIAN	ESHAWPAC	ESTWORACE	ESADDRACE	ESUNKRACE	ESTOTRACE	ESFELONY	ESMISD	ESOTHSROFF	ESSROFFUNK	ESTOTSROFF	ESDMVIOL	ESSXASLT	ESOTHVIOL	ESPROPERTY	ESDRUG	ESDUI	ESTRAF	ESOTHOFF	ESOFFUNK	ESTOTOFF	ESOUTSTNUM	ESANSTNUM	ESPAROLE	ESJAIL	ESPRISON	ESCBCF	ESICE	ESDIRECT	ESSPLIT	ESSPNDEXC	ESSPNDIMP	ESOTHSUP	ESSUPUNK	ESTOTSUP	ESACTIVE	ESRESTX	ESFINONLY	ESINACTIVE	ESABSND	ESWRNT	ESOUTJURS	ESOTHSTAT	ESSTATUNK	ESTOTSTAT	ESGPSNUM	ESGPSSXNUM	SUPVRATE
21	KY	3	57720	21007	1365	5504	4000	31876	10198	1086	5556	0	873	0	101	0	120	313	0	120	202	0	18569	51027	3	27489	13538	10000	51027	32195	7878	545	42	98	0	269	0	10000	51027	35072	5955	0	10000	51027	338	554	4300	19541	15906	263	19	106	10000	51027	1	3175	2	2	-8	1	1	221	160	77	-9	4	35163	5833	31	0	0	10000	51027	28639	14	136	9471	2543	0	23	201	10000	51027	1	8	3	31900	38600	0	0	0	0	0	0	0	0	0	41027	10000	0	3175	3	3	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1505
22	LA	1	42753	12489	1522	825	0	14836	8976	1591	3089	-8	-8	67	-8	-8	-8	190	316	1233	81	0	15543	42046	1	31198	10848	0	42046	19762	21780	210	42	168	84	-8	0	0	42046	41071	975	-8	0	42046	242	1067	3034	13371	18206	1738	275	3574	539	42046	1	1545	1	1	1999	1	1	52	3098	22	53	36	36534	3664	-8	-8	1848	0	42046	39613	243	-8	-8	645	-8	1545	-8	0	42046	1	-9	-9	14800	15500	0	0	0	0	0	0	0	0	0	42046	0	1545	0	2	2	2	2	2	2	2	2	2	0	0	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	0	0	2	0	2	0	2	2	0	0	1192
23	ME	1	6942	1540	1445	171	53	3209	2817	0	0	0	469	0	0	0	0	0	0	0	0	146	3432	6719	1	5466	1253	0	6719	6020	303	57	115	21	9	28	0	166	6719	4556	1650	0	513	6719	1649	475	257	1961	1012	418	188	359	400	6719	1	30	1	1	54	1	1	1	16	48	-8	-8	5151	284	0	0	1087	197	6719	5381	0	0	0	900	0	179	259	0	6719	1	-9	-9	3200	3400	0	0	0	0	0	0	0	0	0	6719	0	30	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	629
24	MD	1	41123	34766	-9	-9	0	34766	18397	5267	7214	0	-8	-9	626	0	404	434	640	0	-9	0	32982	40716	1	35423	5293	0	40716	-9	-9	-9	-9	-9	-9	-9	-9	40716	40716	15102	25614	0	0	40716	2708	2142	2096	-9	-9	11801	0	-9	21969	40716	1	1529	1	1	3459	2	2	-8	-8	-8	-8	-8	22794	12346	-9	5576	-8	0	40716	16884	-9	-9	11362	626	10315	1529	-8	0	40716	1	342	63	34800	33000	0	0	0	0	0	0	0	0	0	40716	0	1529	0	2	1	0	0	2	2	1	2	2	1	0	0	2	2	2	2	2	2	0	2	2	2	3	2	2	2	0	0	0	0	0	0	0	0	2	2	1	1	2	2	2	2	1	1	0	0	1	1	0	2	1	1	1	0	0	0	0	0	1	2	0	1	0	2	2	1	0	0	2	2	1	1	0	2	1	0	0	884
25	MA	1	68673	-9	-9	-9	73505	73505	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	74394	74394	67784	1	54837	12947	0	67784	-9	-9	-9	-9	-9	-9	-9	-9	67784	67784	-9	-9	-9	67784	67784	-9	-9	-9	-9	-9	-9	-9	-9	67784	67784	1	870	2	2	-8	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	67784	67784	-9	-9	-9	-9	-9	-9	-9	-9	67784	67784	1	2449	-9	73500	74400	0	0	0	0	0	0	0	0	0	0	67784	0	870	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	1	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	1273
26	MI	134	183031	23480	22704	2902	50128	99214	37788	740	1426	260	16	286	1214	850	143	315	1939	6265	905	47958	100105	176795	3	97741	33099	45955	176795	47400	38122	2731	546	363	71	230	0	87332	176795	71771	80504	25	24495	176795	5358	2196	7196	28711	21140	11595	3592	12541	84466	176795	1	1271	3	-9	-9	1	1	1113	693	1099	46	2	16916	2137	1641	1216	93	154792	176795	64910	51	171	582	19150	11008	1434	424	79065	176795	1	581	6	114400	117800	0	0	13039	0	0	0	0	0	0	107106	56650	2	1269	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	2305
27	MN	1	105923	-9	-9	46948	0	46948	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	51109	51109	101762	1	77691	24071	0	101762	69839	16050	-9	4635	2671	-9	8567	0	0	101762	41230	60532	0	0	101762	6539	4321	8720	12352	13139	40604	4852	11057	178	101762	1	2029	1	1	1287	2	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	101762	101762	-9	-9	-9	-9	-9	-9	2029	-9	99733	101762	1	-9	-9	46900	51100	0	0	0	0	0	0	0	0	0	101762	0	2029	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	2	2	0	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	2	2	0	0	2446
28	MS	1	30768	3042	6532	0	0	9574	4621	3849	0	0	0	0	7	0	26	38	0	0	126	0	8667	31675	1	24496	7160	19	31675	12674	18445	283	41	0	101	0	0	131	31675	31675	0	0	0	31675	332	1178	3220	14102	11532	1281	30	0	0	31675	1	2026	1	2	-8	1	2	-8	-8	-8	-8	-8	9488	17336	-9	4690	-9	161	31675	29605	44	0	0	0	0	2026	0	0	31675	2	-8	-8	9600	8700	0	0	0	0	0	0	0	0	0	31675	0	2026	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1402
29	MO	2	55700	16958	4782	3878	0	25618	14688	1014	3647	845	17	0	9443	33	0	435	0	0	168	0	30290	51028	3	37932	13096	0	51028	37351	12542	746	158	177	0	0	0	54	51028	49818	1015	131	64	51028	1173	1196	5034	15171	16677	5281	1056	5440	0	51028	2	-8	-8	2	-8	2	2	-8	-8	-8	-8	-8	0	0	26521	23058	1449	0	51028	46862	0	0	0	649	414	3103	0	0	51028	1	64	48	25600	30300	0	0	0	0	0	0	0	0	0	205	50823	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1094
30	MT	4	8295	1745	1136	0	912	3793	1583	197	822	0	0	0	0	0	30	66	0	57	119	892	3766	8472	3	6194	1849	429	8472	6279	151	0	1096	36	0	0	57	853	8472	7630	413	0	429	8472	338	593	1082	1645	1701	1120	26	1523	444	8472	1	735	1	1	5	1	1	3	339	204	35	-9	4501	3547	0	0	0	424	8472	6527	18	60	0	370	129	740	204	424	8472	1	41	11	3800	3800	0	0	0	0	0	0	0	0	0	8225	247	735	0	2	3	3	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	2	2	1	1	3	2	3	2	3	3	3	2	2	2	2	3	3	3	3	3	3	3	3	2	3	0	0	1066
31	NE	1	13077	10447	0	0	0	10447	7546	1414	13	5	23	0	0	0	30	38	111	788	11	0	9979	13545	1	9909	3636	0	13545	9744	1455	1857	379	107	0	0	0	3	13545	4472	8914	14	145	13545	812	404	1124	2096	1510	5386	1363	799	51	13545	1	318	1	1	628	2	1	136	98	-9	-9	-9	13545	0	0	0	0	0	13545	10594	-9	-9	124	147	1867	318	0	495	13545	1	2	-9	10400	10000	0	0	0	0	0	0	0	0	0	13545	0	318	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	0	0	960
32	NV	1	11321	-9	-9	0	5448	5448	2525	-9	-9	-9	0	0	23	-9	-9	33	-8	2086	0	0	4667	12102	1	9060	3042	0	12102	-9	-9	-9	-9	-9	-9	-9	-9	12102	12102	8635	3467	0	0	12102	-9	-9	-9	-9	-9	-9	-9	-9	12102	12102	1	1078	1	2	-8	2	1	-9	-9	-9	-9	-9	-8	-9	11009	-8	1093	0	12102	8543	-9	-9	197	2284	-9	1078	0	0	12102	2	-8	-8	5400	4700	0	0	0	0	0	0	0	0	0	12102	0	1078	0	2	0	0	2	2	2	1	0	0	0	2	2	2	0	0	2	0	2	2	2	2	2	1	1	2	2	0	0	0	0	0	0	0	0	2	2	1	1	2	2	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	1	0	1	2	2	2	0	0	2	2	0	2	2	2	2	0	0	565
33	NH	1	4088	2664	87	-8	8	2759	2670	-9	176	-8	-8	-8	-9	-9	-9	7	-8	-8	-8	0	2853	3994	1	2994	999	1	3994	3673	125	93	2	13	1	-8	24	63	3994	2329	1649	9	7	3994	-9	37	908	1342	1210	-9	-9	495	2	3994	1	155	1	1	-9	2	2	-8	-8	-8	-8	-8	3994	-9	-9	-9	-9	0	3994	3839	-9	0	0	-9	-9	155	0	0	3994	2	-8	-8	2800	2900	0	0	0	0	0	0	0	0	0	3994	0	155	0	2	2	2	0	2	2	2	0	2	0	0	0	0	0	0	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	0	2	2	2	2	0	0	2	2	2	2	0	0	0	0	0	0	2	0	0	0	0	2	2	2	0	2	2	0	0	2	2	2	2	0	0	379
34	NJ	1	114594	-9	-9	-9	41451	41451	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	42814	42814	113231	1	90019	23212	0	113231	41612	44160	14154	0	1982	0	0	0	11323	113231	52760	43702	16769	0	113231	3016	1300	10131	42677	53786	1790	531	0	0	113231	1	2101	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	113231	113231	59881	-9	26518	-9	19231	-8	2101	5500	0	113231	2	-8	-8	41500	42800	0	0	0	0	0	0	0	0	0	113231	0	2101	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	1	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0	2	0	2	2	2	2	0	0	1639
35	NM	2	16925	5766	528	0	0	6294	4325	-9	-9	0	0	0	0	0	-9	90	-9	1200	341	0	5956	16696	3	12087	4609	0	16696	4176	768	9470	1544	248	14	0	0	476	16696	-9	4200	0	12496	16696	4103	377	80	2782	3439	998	75	642	4200	16696	1	386	1	2	-8	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	16696	16696	4200	0	0	0	0	0	0	0	12496	16696	1	295	115	8700	8900	0	0	0	0	0	0	0	0	0	12496	4200	386	0	2	2	2	2	2	2	2	0	0	2	2	2	2	2	0	2	0	2	2	2	2	2	3	3	2	2	3	3	3	3	3	2	2	2	2	2	0	2	2	2	2	1	1	1	1	1	1	1	1	2	3	2	0	0	0	0	2	2	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1057
36	NY	1	110204	30820	1500	0	0	32320	21885	3088	0	0	0	0	0	0	0	427	2917	7430	368	0	36115	106409	1	83251	22340	818	106409	48602	30028	21640	488	1184	0	0	1474	2993	106409	52069	50951	125	3264	106409	-9	4517	16860	27704	16921	24136	2228	10428	3615	106409	1	355	1	2	-8	2	2	-8	-8	-8	-8	-8	94418	6584	0	5407	0	0	106409	91007	0	0	0	0	15047	355	0	0	106409	1	873	-9	32300	36100	0	0	0	0	0	0	0	0	0	106409	0	355	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	688
37	NC	1	96070	56765	78	-8	0	56843	24419	3404	2435	-8	-8	-8	8309	-8	-8	611	10796	7649	-8	0	57623	94442	1	70020	24422	0	94442	45175	42901	3435	2097	284	56	-8	-8	494	94442	37406	56880	-8	156	94442	1973	1996	9902	30154	20930	15191	8440	5682	174	94442	1	1020	1	2	-8	2	1	987	-9	-9	-9	-9	-8	-9	87560	6882	-8	0	94442	80511	7834	-9	-8	5077	-9	1020	-8	0	94442	1	2684	131	56800	57600	0	0	0	0	0	0	0	0	0	94442	0	1020	0	2	2	2	0	2	2	1	1	2	0	0	0	1	0	0	1	1	1	0	2	1	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	0	0	0	0	0	2	2	0	2	2	2	2	0	0	2	0	2	0	2	2	0	0	1242
38	ND	1	4791	3173	-9	-9	0	3173	1729	512	635	-9	-9	-9	138	0	0	25	-9	-9	-9	27	3066	4898	1	3635	1263	0	4898	3622	283	180	795	18	0	0	0	0	4898	4326	452	120	0	4898	192	329	875	1560	1445	108	39	221	129	4898	1	616	1	2	-8	2	1	-9	-9	-9	-9	-9	0	0	4025	873	0	0	4898	4282	-9	-9	-9	-9	-9	616	-9	0	4898	1	140	133	3200	3100	0	0	0	0	0	0	0	0	0	4898	0	616	0	2	2	0	0	2	2	2	2	2	0	0	0	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	0	0	2	0	2	2	0	0	860
39	OH	187	257058	42547	8346	17052	59403	127348	48751	2825	7876	1056	1879	194	6034	1021	1467	578	1563	6129	3551	51500	134424	250630	3	120991	48585	81054	250630	65183	37535	2462	66	190	11	743	99	144341	250630	53332	93354	1006	102938	250630	4295	2718	6111	15281	13313	10348	3457	6127	188980	250630	1	3191	3	1	92	1	1	238	1477	197	1161	6	52179	8332	13318	782	3217	172802	250630	92939	1233	635	19261	13421	7380	4240	6598	104923	250630	1	1701	16	140800	155800	0	0	16500	0	0	0	0	0	0	137986	96144	3115	24	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	2802
40	OK	3	25506	898	0	0	2637	3535	588	0	0	0	0	0	0	0	0	0	0	207	0	1567	2362	27207	1	1185	790	25232	27207	-9	-9	-9	-9	-9	-9	-9	-9	27207	27207	0	8332	0	18875	27207	0	0	0	0	0	1975	0	0	25232	27207	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1975	0	0	0	0	25232	27207	1975	0	0	0	0	0	0	0	25232	27207	1	-9	-9	11300	9600	0	0	18875	0	0	0	0	0	0	0	8332	0	0	4	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	1	1	4	4	0	0	0	0	0	0	0	0	3	3	2	2	4	4	3	2	2	2	2	2	2	2	2	4	4	0	0	0	0	0	0	0	2	2	2	2	2	4	4	2	2	2	2	2	2	2	2	4	4	0	0	932
41	OR	1	36990	7169	6299	804	0	14272	7940	544	4015	-8	-8	-8	153	-8	25	149	-8	95	450	0	13371	37891	1	29251	8640	0	37891	29738	2314	4640	551	576	-8	-8	-8	72	37891	25782	10342	1767	0	37891	1059	1742	5752	6589	11048	4858	-9	6843	0	37891	1	1037	2	1	565	1	2	-8	-8	-8	-8	-8	37891	-9	-9	-9	-9	0	37891	23309	1	-8	32	13131	-8	1037	381	0	37891	1	1	0	14300	13400	0	0	0	0	0	0	0	0	0	37891	0	0	1037	2	2	2	2	2	2	2	2	2	0	0	0	2	0	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	0	0	0	0	0	2	0	0	0	0	2	2	2	2	0	2	2	0	2	2	2	2	0	0	1228
42	PA	2	162225	94442	0	0	0	94442	63964	9459	3054	0	0	0	974	24	0	956	300	495	5471	0	84697	171970	1	125920	46050	0	171970	99224	57281	11870	115	1147	20	181	557	1575	171970	60722	103260	7765	223	171970	3297	3856	20108	37908	36284	32225	-9	37529	763	171970	1	38	1	1	-9	2	1	-9	785	32	2	1	5870	0	0	0	0	166100	171970	142401	0	0	17023	12508	0	38	0	0	171970	1	-9	-9	94400	84700	0	0	0	0	0	0	0	0	0	171970	0	38	0	2	3	2	2	2	3	3	3	3	2	2	2	3	2	2	3	2	2	3	2	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	1	3	3	3	3	3	0	3	3	3	2	0	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	3	3	2	2	2	2	2	0	0	1705
44	RI	1	23818	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	22988	1	19403	3553	32	22988	12420	4685	4707	144	248	-9	-9	197	587	22988	17593	4621	774	0	22988	2218	1077	3158	2490	5763	389	475	7418	0	22988	1	787	1	2	-8	2	1	-8	-8	2201	-8	-8	-9	-9	-9	-9	-9	22988	22988	8794	-9	-9	7496	-9	5479	787	432	0	22988	1	-9	-9	4600	5500	0	0	0	0	0	0	0	0	0	22988	0	787	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	0	0	0	0	0	0	0	2	2	2	0	0	2	0	2	2	2	2	2	0	0	2737
45	SC	1	34625	11601	2322	0	0	13923	9633	662	2144	0	0	0	0	0	0	209	1	0	74	0	12723	35825	1	28070	7755	0	35825	16679	18411	551	44	60	0	0	80	0	35825	24383	11320	119	3	35825	766	540	1375	17813	3076	0	0	12255	0	35825	1	1103	1	2	-8	2	1	309	-8	-8	-8	-8	0	6995	28225	605	0	0	35825	27427	0	0	2737	4500	58	1103	0	0	35825	1	200	172	13900	12700	0	0	0	0	0	0	0	0	0	35825	0	1103	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	964
46	SD	1	6744	-9	-9	-9	2698	2698	1932	-9	-9	-9	-9	493	-9	-9	-9	-9	-9	-9	-9	65	2490	6952	1	-9	-9	6952	6952	-9	-9	-9	-9	-9	-9	-9	-9	6952	6952	5250	1702	-9	0	6952	-9	-9	-9	-9	-9	-9	-9	-9	6952	6952	1	498	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	6952	6952	6454	-9	-9	-9	-9	-9	498	-9	0	6952	2	-8	-8	2700	2500	0	0	0	0	0	0	0	0	0	6952	0	498	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	2	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	2	1	0	0	1084
47	TN	3	64129	16453	3789	5548	0	25790	17383	4120	3984	0	877	0	676	0	0	461	85	0	0	0	27586	64216	3	47144	17072	0	64216	40020	21892	1935	65	253	0	0	0	51	64216	56574	7636	0	6	64216	1421	954	4868	11816	14231	3191	854	2379	24502	64216	1	2166	1	1	3190	1	1	-8	2344	369	-8	12	41382	2362	2394	10084	7955	39	64216	48499	1231	562	0	3077	8415	2426	0	6	64216	1	404	376	25800	27600	0	0	0	0	0	0	0	0	0	57651	6565	2166	0	3	3	2	2	2	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2	3	2	2	2	2	2	2	2	3	3	2	3	2	2	3	3	3	3	2	2	2	2	2	2	3	0	0	1278
48	TX	1	405653	-9	-9	-8	156509	156509	104467	-9	-9	-9	-8	48612	-9	-9	-9	1543	-8	-8	7885	0	162507	399655	1	292578	106921	156	399655	160038	80126	153808	817	3522	-9	-9	1188	156	399655	232363	167292	0	0	399655	19566	9250	39430	94984	95494	96060	-9	44715	156	399655	1	7379	1	1	4329	2	1	2964	4100	4115	2926	-9	-9	-9	-9	-9	-8	399655	399655	275812	-9	-9	3923	58620	-9	7379	53921	0	399655	1	-9	-9	156500	162500	0	0	0	0	0	0	0	0	0	399655	0	7379	0	2	0	0	0	2	2	2	0	0	0	0	2	0	0	0	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	0	0	2	2	0	2	2	2	2	0	0	2043
49	UT	1	11379	2286	3360	0	0	5646	2124	385	569	0	0	0	56	766	0	80	18	1824	0	0	5822	11203	1	8316	2887	0	11203	7926	479	1016	337	79	184	0	0	1182	11203	9208	1960	1	34	11203	504	846	1241	3142	3661	915	222	644	28	11203	1	297	1	2	-8	1	1	-8	1646	33	66	3	1960	0	9193	0	1	49	11203	9642	126	0	0	1033	58	330	14	0	11203	1	-9	-9	5600	5800	0	0	0	0	0	0	0	0	0	11203	0	297	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	554
50	VT	1	5955	2836	378	325	0	3539	2557	81	317	-8	-9	-9	0	0	-8	23	0	206	519	0	3703	5791	1	4334	1455	2	5791	5170	202	3	29	40	0	-8	-8	347	5791	2158	3596	-8	37	5791	606	414	1011	1310	537	1021	363	492	37	5791	1	268	1	1	203	2	1	-9	-9	335	-8	-9	2573	1044	836	1291	-8	47	5791	4791	-8	14	28	6	684	268	-8	0	5791	1	31	5	3500	3700	0	0	0	0	0	0	0	0	0	5791	0	268	0	1	1	1	1	2	1	1	1	1	0	0	0	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	2	1	0	0	1148
51	VA	1	53607	17802	11029	0	0	28831	9694	-9	-9	-9	0	8094	0	105	5124	438	5507	0	17	283	29262	54020	1	41334	12615	71	54020	28295	24018	920	28	299	-9	-9	0	460	54020	54020	0	0	0	54020	-9	2406	9675	19600	12867	1695	651	5925	1201	54020	1	5445	2	2	-8	2	1	-9	-9	-9	625	-9	-9	-9	-9	-9	-9	54020	54020	52268	0	0	0	1025	0	0	627	100	54020	1	206	67	28800	29300	0	0	0	0	0	0	0	0	0	54020	0	0	5445	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	841
